ticker,signal_date,entry_date,entry,stop,target,planned_rr,entry_reason,exit_idx,exit_date,exit_reason,exit_price,r_achieved
AJBU.SI,2025-03-26 00:00:00+08:00,2025-03-27 00:00:00+08:00,2.0409932136535645,1.9797634172439575,2.1634528064727783,2.0,Pullback,405,2025-04-02 00:00:00+08:00,Stop,1.9797634172439575,-1.0
D05.SI,2025-03-27 00:00:00+08:00,2025-03-28 00:00:00+08:00,42.60970227474623,41.331411206503844,45.16628441123101,2.0,Breakout,404,2025-04-01 00:00:00+08:00,Stop,41.331411206503844,-1.0
U11.SI,2025-03-28 00:00:00+08:00,2025-04-01 00:00:00+08:00,34.30296325683594,33.27387435913086,36.3611410522461,2.0,Pullback,406,2025-04-03 00:00:00+08:00,Stop,33.27387435913086,-1.0
9CI.SI,2025-03-28 00:00:00+08:00,2025-04-01 00:00:00+08:00,2.6732183999196355,2.593021847922046,2.833611503914814,2.0,Breakout,405,2025-04-02 00:00:00+08:00,Stop,2.593021847922046,-1.0
O39.SI,2025-03-28 00:00:00+08:00,2025-04-01 00:00:00+08:00,15.649646759033203,15.180157356262207,16.588625564575196,2.0,Pullback,407,2025-04-04 00:00:00+08:00,Stop,15.180157356262207,-1.0
H78.SI,2025-04-02 00:00:00+08:00,2025-04-03 00:00:00+08:00,4.34489631652832,4.214549427032471,4.60559009552002,2.0,Pullback,407,2025-04-04 00:00:00+08:00,Stop,4.214549427032471,-1.0
D05.SI,2025-04-02 00:00:00+08:00,2025-04-03 00:00:00+08:00,42.718842947663454,41.43727765923355,45.28197352452326,2.0,Breakout,407,2025-04-04 00:00:00+08:00,Stop,41.43727765923355,-1.0
BN4.SI,2025-04-02 00:00:00+08:00,2025-04-03 00:00:00+08:00,6.37092399597168,6.179796276092529,6.753179435729981,2.0,Pullback,408,2025-04-07 00:00:00+08:00,Stop,6.179796276092529,-1.0
Z74.SI,2025-04-02 00:00:00+08:00,2025-04-03 00:00:00+08:00,3.3644964917144753,3.263561596963041,3.566366281217344,2.0,Breakout,408,2025-04-07 00:00:00+08:00,Stop,3.263561596963041,-1.0
9CI.SI,2025-04-03 00:00:00+08:00,2025-04-04 00:00:00+08:00,2.6079061031341553,2.5296689200401303,2.764380469322205,2.0,Pullback,408,2025-04-07 00:00:00+08:00,Stop,2.5296689200401303,-1.0
Z74.SI,2025-04-15 00:00:00+08:00,2025-04-16 00:00:00+08:00,3.420884858675663,3.318258312915393,3.6261379501962034,2.0,Breakout,427,2025-05-06 00:00:00+08:00,Target,3.6261379501962034,2.0
S63.SI,2025-04-17 00:00:00+08:00,2025-04-21 00:00:00+08:00,6.887423110021613,6.680800416720965,7.30066849662291,2.0,Breakout,427,2025-05-06 00:00:00+08:00,Target,7.30066849662291,2.0
S68.SI,2025-04-22 00:00:00+08:00,2025-04-23 00:00:00+08:00,13.611649439066348,13.203299955894357,14.428348405410329,2.0,Breakout,459,2025-06-20 00:00:00+08:00,Timeout,13.422316551208496,-0.4636540406201698
C38U.SI,2025-04-23 00:00:00+08:00,2025-04-24 00:00:00+08:00,1.9858137369155884,1.9262393248081207,2.104962561130524,2.0,Pullback,429,2025-05-08 00:00:00+08:00,Stop,1.9262393248081207,-1.0
U96.SI,2025-04-24 00:00:00+08:00,2025-04-25 00:00:00+08:00,5.95449686050415,5.7758619546890255,6.3117666721344,2.0,Pullback,431,2025-05-13 00:00:00+08:00,Target,6.3117666721344,2.0
A17U.SI,2025-04-25 00:00:00+08:00,2025-04-28 00:00:00+08:00,2.440885066986084,2.3676585149765015,2.587338171005249,2.0,Pullback,433,2025-05-15 00:00:00+08:00,Stop,2.3676585149765015,-1.0
U14.SI,2025-04-25 00:00:00+08:00,2025-04-28 00:00:00+08:00,5.480728626251221,5.316306767463684,5.809572343826295,2.0,Pullback,447,2025-06-04 00:00:00+08:00,Target,5.809572343826295,2.0
H78.SI,2025-04-28 00:00:00+08:00,2025-04-29 00:00:00+08:00,4.540713494243742,4.40449208941643,4.813156303898366,2.0,Breakout,428,2025-05-07 00:00:00+08:00,Target,4.813156303898366,2.0
9CI.SI,2025-04-29 00:00:00+08:00,2025-04-30 00:00:00+08:00,2.497938394546509,2.4230002427101134,2.6652227317244623,2.23229867668965,Pullback,464,2025-06-27 00:00:00+08:00,Timeout,2.630000114440918,1.7622761791980894
N2IU.SI,2025-04-30 00:00:00+08:00,2025-05-02 00:00:00+08:00,1.1162632703781128,1.0827753722667695,1.1832390666007995,2.0,Pullback,436,2025-05-20 00:00:00+08:00,Stop,1.0827753722667695,-1.0
C6L.SI,2025-04-30 00:00:00+08:00,2025-05-02 00:00:00+08:00,6.335577964782715,6.145510625839234,6.715712642669677,2.0,Pullback,442,2025-05-28 00:00:00+08:00,Target,6.715712642669677,2.0
AJBU.SI,2025-05-07 00:00:00+08:00,2025-05-08 00:00:00+08:00,2.0503127574920654,1.9888033747673035,2.1733315229415893,2.0,Pullback,433,2025-05-15 00:00:00+08:00,Stop,1.9888033747673035,-1.0
BN4.SI,2025-05-07 00:00:00+08:00,2025-05-08 00:00:00+08:00,6.578270482843256,6.380922368357958,6.972966711813851,2.0,Breakout,455,2025-06-16 00:00:00+08:00,Target,6.972966711813851,2.0
S63.SI,2025-05-07 00:00:00+08:00,2025-05-08 00:00:00+08:00,7.380739754614706,7.159317561976264,7.823584139891589,2.0,Breakout,431,2025-05-13 00:00:00+08:00,Stop,7.159317561976264,-1.0
Z74.SI,2025-05-07 00:00:00+08:00,2025-05-08 00:00:00+08:00,3.646437780618667,3.537044647200107,3.8652240474557873,2.0,Breakout,431,2025-05-13 00:00:00+08:00,Stop,3.537044647200107,-1.0
H78.SI,2025-05-08 00:00:00+08:00,2025-05-09 00:00:00+08:00,4.94475988568008,4.796417089109677,5.241445478820886,2.0,Breakout,431,2025-05-13 00:00:00+08:00,Stop,4.796417089109677,-1.0
G13.SI,2025-05-08 00:00:00+08:00,2025-05-09 00:00:00+08:00,0.6905016303062439,0.6697865813970566,0.7319317281246185,2.0,Pullback,433,2025-05-15 00:00:00+08:00,Stop,0.6697865813970566,-1.0
U96.SI,2025-05-14 00:00:00+08:00,2025-05-15 00:00:00+08:00,6.338202735939242,6.148056653861064,6.718494900095597,2.0,Breakout,434,2025-05-16 00:00:00+08:00,Stop,6.148056653861064,-1.0
H78.SI,2025-05-14 00:00:00+08:00,2025-05-15 00:00:00+08:00,4.944759949581193,4.796417151093757,5.241445546556064,2.0,Breakout,450,2025-06-09 00:00:00+08:00,Target,5.241445546556064,2.0
D05.SI,2025-05-15 00:00:00+08:00,2025-05-16 00:00:00+08:00,41.470054626464844,40.225952987670894,43.95825790405274,2.0,Pullback,474,2025-07-11 00:00:00+08:00,Timeout,43.0035514831543,1.23261380651829
O39.SI,2025-05-15 00:00:00+08:00,2025-05-16 00:00:00+08:00,15.215108871459961,14.76540222415905,16.219548802911575,2.2335447729762308,Pullback,474,2025-07-11 00:00:00+08:00,Timeout,15.824089050292969,1.3541720641401218
AJBU.SI,2025-05-16 00:00:00+08:00,2025-05-19 00:00:00+08:00,1.994395136833191,1.934563282728195,2.1140588450431825,2.0,Pullback,452,2025-06-11 00:00:00+08:00,Target,2.1140588450431825,2.0
5E2.SI,2025-05-22 00:00:00+08:00,2025-05-23 00:00:00+08:00,2.0337021350860596,1.9726910710334777,2.321746625340508,4.721184505259568,Pullback,445,2025-06-02 00:00:00+08:00,Stop,1.9726910710334777,-1.0
U11.SI,2025-05-23 00:00:00+08:00,2025-05-26 00:00:00+08:00,32.88521194458008,31.898655586242675,35.104474469539504,2.249504051344259,Pullback,480,2025-07-21 00:00:00+08:00,Timeout,34.54250717163086,1.6798789172508537
C6L.SI,2025-05-29 00:00:00+08:00,2025-05-30 00:00:00+08:00,6.771278753757476,6.568140391144751,7.177555478982925,2.0,Breakout,454,2025-06-13 00:00:00+08:00,Stop,6.568140391144751,-1.0
S63.SI,2025-05-30 00:00:00+08:00,2025-06-02 00:00:00+08:00,7.654552610456642,7.424916032142943,8.113825767084041,2.0,Breakout,472,2025-07-09 00:00:00+08:00,Target,8.113825767084041,2.0
A17U.SI,2025-06-05 00:00:00+08:00,2025-06-06 00:00:00+08:00,2.427504777908325,2.35829854397465,2.565917245775675,2.0,Pullback,467,2025-07-02 00:00:00+08:00,Target,2.565917245775675,2.0
C38U.SI,2025-06-05 00:00:00+08:00,2025-06-06 00:00:00+08:00,1.9301364421844482,1.8837387501870158,2.0414907017497077,2.399995662961457,Pullback,467,2025-07-02 00:00:00+08:00,Target,2.0414907017497077,2.399995662961457
U14.SI,2025-06-05 00:00:00+08:00,2025-06-06 00:00:00+08:00,5.898878574371338,5.721912217140198,6.252811288833618,2.0,Pullback,460,2025-06-23 00:00:00+08:00,Stop,5.721912217140198,-1.0
C09.SI,2025-06-05 00:00:00+08:00,2025-06-06 00:00:00+08:00,4.948340892791748,4.799890666007996,5.245241346359252,2.0,Trend-continuation,459,2025-06-20 00:00:00+08:00,Stop,4.799890666007996,-1.0
5E2.SI,2025-06-06 00:00:00+08:00,2025-06-09 00:00:00+08:00,2.0731914043426514,2.010995662212372,2.1975828886032103,2.0,Pullback,459,2025-06-20 00:00:00+08:00,Stop,2.010995662212372,-1.0
U96.SI,2025-06-10 00:00:00+08:00,2025-06-11 00:00:00+08:00,6.537159789578489,6.341044995891134,6.929389376953198,2.0,Breakout,470,2025-07-07 00:00:00+08:00,Target,6.929389376953198,2.0
H78.SI,2025-06-10 00:00:00+08:00,2025-06-11 00:00:00+08:00,5.329566274862062,5.1696792866162,5.649340251353786,2.0,Breakout,466,2025-07-01 00:00:00+08:00,Target,5.649340251353786,2.0
BS6.SI,2025-06-11 00:00:00+08:00,2025-06-12 00:00:00+08:00,2.1744444370269775,2.1092111039161683,2.304911103248596,2.0,Pullback,460,2025-06-23 00:00:00+08:00,Stop,2.1092111039161683,-1.0
AJBU.SI,2025-06-12 00:00:00+08:00,2025-06-13 00:00:00+08:00,2.1405917472485845,2.076373994831127,2.2690272520834993,2.0,Breakout,471,2025-07-08 00:00:00+08:00,Stop,2.076373994831127,-1.0
N2IU.SI,2025-06-12 00:00:00+08:00,2025-06-13 00:00:00+08:00,1.1250966787338257,1.091343778371811,1.1926024794578551,2.0,Pullback,481,2025-07-22 00:00:00+08:00,Target,1.1926024794578551,2.0
Z74.SI,2025-06-12 00:00:00+08:00,2025-06-13 00:00:00+08:00,3.768612571700123,3.655554194549119,3.9947293260021306,2.0,Breakout,458,2025-06-19 00:00:00+08:00,Stop,3.655554194549119,-1.0
V03.SI,2025-06-17 00:00:00+08:00,2025-06-18 00:00:00+08:00,10.99287223815918,10.663086071014405,11.65244457244873,2.0,Pullback,458,2025-06-19 00:00:00+08:00,Stop,10.663086071014405,-1.0
BN4.SI,2025-06-17 00:00:00+08:00,2025-06-18 00:00:00+08:00,7.2554453589928265,7.037781998223042,7.690772080532396,2.0,Breakout,458,2025-06-19 00:00:00+08:00,Stop,7.037781998223042,-1.0
BN4.SI,2025-06-20 00:00:00+08:00,2025-06-23 00:00:00+08:00,7.2554453589928265,7.037781998223042,7.690772080532396,2.0,Breakout,477,2025-07-16 00:00:00+08:00,Target,7.690772080532396,2.0
S68.SI,2025-06-25 00:00:00+08:00,2025-06-26 00:00:00+08:00,14.076827049255371,13.65452223777771,14.921436672210692,2.0,Pullback,468,2025-07-03 00:00:00+08:00,Target,14.921436672210692,2.0
V03.SI,2025-06-27 00:00:00+08:00,2025-06-30 00:00:00+08:00,10.87895679473877,10.552588090896606,11.531694202423097,2.0,Pullback,475,2025-07-14 00:00:00+08:00,Target,11.531694202423097,2.0
ME8U.SI,2025-06-30 00:00:00+08:00,2025-07-01 00:00:00+08:00,1.8858208656311035,1.8292462396621703,1.99897011756897,2.0,Pullback,506,2025-08-26 00:00:00+08:00,Timeout,1.9262473583221436,0.7145693320754676
U14.SI,2025-06-30 00:00:00+08:00,2025-07-01 00:00:00+08:00,6.102692618065891,5.919611839523914,6.468854175149845,2.0,Breakout,467,2025-07-02 00:00:00+08:00,Target,6.468854175149845,2.0
9CI.SI,2025-06-30 00:00:00+08:00,2025-07-01 00:00:00+08:00,2.6579500956535336,2.5782115927839273,2.817427101392746,2.0,Breakout,481,2025-07-22 00:00:00+08:00,Target,2.817427101392746,2.0
M44U.SI,2025-06-30 00:00:00+08:00,2025-07-01 00:00:00+08:00,1.0978171825408936,1.0648826670646667,1.2249130077266788,3.8590464546996897,Pullback,471,2025-07-08 00:00:00+08:00,Stop,1.0648826670646667,-1.0
C09.SI,2025-07-01 00:00:00+08:00,2025-07-02 00:00:00+08:00,5.068990397931946,4.916920685993988,5.373129821807863,2.0,Breakout,477,2025-07-16 00:00:00+08:00,Target,5.373129821807863,2.0
H78.SI,2025-07-02 00:00:00+08:00,2025-07-03 00:00:00+08:00,6.089558951447096,5.906872182903682,6.454932488533922,2.0,Breakout,469,2025-07-04 00:00:00+08:00,Stop,5.906872182903682,-1.0
G13.SI,2025-07-02 00:00:00+08:00,2025-07-03 00:00:00+08:00,0.685772180557251,0.6651990151405335,0.726918511390686,2.0,Pullback,483,2025-07-24 00:00:00+08:00,Target,0.726918511390686,2.0
U14.SI,2025-07-03 00:00:00+08:00,2025-07-04 00:00:00+08:00,6.46532678604126,6.271366982460022,6.853246393203735,2.0,Trend-continuation,470,2025-07-07 00:00:00+08:00,Stop,6.271366982460022,-1.0
C38U.SI,2025-07-03 00:00:00+08:00,2025-07-04 00:00:00+08:00,2.094151674227636,2.031327124000807,2.219800774681294,2.0,Breakout,471,2025-07-08 00:00:00+08:00,Stop,2.031327124000807,-1.0
A17U.SI,2025-07-03 00:00:00+08:00,2025-07-04 00:00:00+08:00,2.604656224562145,2.5265165378252807,2.760935598035874,2.0,Breakout,471,2025-07-08 00:00:00+08:00,Stop,2.5265165378252807,-1.0
S68.SI,2025-07-04 00:00:00+08:00,2025-07-07 00:00:00+08:00,15.04987637030807,14.598380079198828,15.952868952526554,2.0,Breakout,492,2025-08-06 00:00:00+08:00,Target,15.952868952526554,2.0
C6L.SI,2025-07-04 00:00:00+08:00,2025-07-07 00:00:00+08:00,6.637722015380859,6.438590354919433,7.035985336303712,2.0,Pullback,480,2025-07-21 00:00:00+08:00,Target,7.035985336303712,2.0
H78.SI,2025-07-07 00:00:00+08:00,2025-07-08 00:00:00+08:00,5.956248760223389,5.777561297416687,6.313623685836792,2.0,Trend-continuation,488,2025-07-31 00:00:00+08:00,Stop,5.777561297416687,-1.0
U96.SI,2025-07-08 00:00:00+08:00,2025-07-09 00:00:00+08:00,7.10560856232316,6.892440305453465,7.5319450760625495,2.0,Breakout,494,2025-08-08 00:00:00+08:00,Stop,6.892440305453465,-1.0
U14.SI,2025-07-08 00:00:00+08:00,2025-07-09 00:00:00+08:00,6.240700721740723,6.053479700088501,6.670420717923678,2.2952550541103003,Pullback,475,2025-07-14 00:00:00+08:00,Target,6.670420717923678,2.2952550541103003
A17U.SI,2025-07-09 00:00:00+08:00,2025-07-10 00:00:00+08:00,2.540412187576294,2.464199821949005,2.6928369188308716,2.0,Pullback,487,2025-07-30 00:00:00+08:00,Target,2.6928369188308716,2.0
Z74.SI,2025-07-09 00:00:00+08:00,2025-07-10 00:00:00+08:00,3.768612571700123,3.655554194549119,3.9947293260021306,2.0,Breakout,501,2025-08-19 00:00:00+08:00,Target,3.9947293260021306,2.0
BS6.SI,2025-07-10 00:00:00+08:00,2025-07-11 00:00:00+08:00,2.1744444370269775,2.1092111039161683,2.304911103248596,2.0,Pullback,479,2025-07-18 00:00:00+08:00,Target,2.304911103248596,2.0
S63.SI,2025-07-10 00:00:00+08:00,2025-07-11 00:00:00+08:00,7.96220064163208,7.723334622383118,8.439932680130005,2.0,Pullback,483,2025-07-24 00:00:00+08:00,Target,8.439932680130005,2.0
5E2.SI,2025-07-10 00:00:00+08:00,2025-07-11 00:00:00+08:00,2.119018979003254,2.0554484096331564,2.2461601177434494,2.0,Breakout,479,2025-07-18 00:00:00+08:00,Target,2.2461601177434494,2.0
O39.SI,2025-07-14 00:00:00+08:00,2025-07-15 00:00:00+08:00,15.993720900551553,15.513909273535006,16.95334415458465,2.0000000000000036,Breakout,516,2025-09-09 00:00:00+08:00,Timeout,16.088258743286133,0.19703116267192816
D05.SI,2025-07-14 00:00:00+08:00,2025-07-15 00:00:00+08:00,43.47957238630829,42.17518521471904,46.08834672948679,2.0,Breakout,493,2025-08-07 00:00:00+08:00,Target,46.08834672948679,2.0
C38U.SI,2025-07-15 00:00:00+08:00,2025-07-16 00:00:00+08:00,2.094151674227636,2.031327124000807,2.219800774681294,2.0,Breakout,478,2025-07-17 00:00:00+08:00,Stop,2.031327124000807,-1.0
U14.SI,2025-07-15 00:00:00+08:00,2025-07-16 00:00:00+08:00,6.700227834457212,6.499220999423495,7.1022415045246445,2.0,Breakout,498,2025-08-14 00:00:00+08:00,Target,7.1022415045246445,2.0
V03.SI,2025-07-15 00:00:00+08:00,2025-07-16 00:00:00+08:00,11.66378890549611,11.313875238331226,12.363616239825879,2.0,Breakout,493,2025-08-07 00:00:00+08:00,Target,12.363616239825879,2.0
BN4.SI,2025-07-17 00:00:00+08:00,2025-07-18 00:00:00+08:00,7.8068586094092955,7.572652851127017,8.275270125973854,2.000000000000004,Breakout,488,2025-07-31 00:00:00+08:00,Target,8.275270125973854,2.000000000000004
C09.SI,2025-07-17 00:00:00+08:00,2025-07-18 00:00:00+08:00,5.723054398409557,5.55136276645727,6.066437662314131,2.0,Breakout,484,2025-07-25 00:00:00+08:00,Target,6.066437662314131,2.0
M44U.SI,2025-07-18 00:00:00+08:00,2025-07-21 00:00:00+08:00,1.1197736204624829,1.0861804118486083,1.186960037690232,2.0,Breakout,489,2025-08-01 00:00:00+08:00,Stop,1.0861804118486083,-1.0
BS6.SI,2025-07-21 00:00:00+08:00,2025-07-22 00:00:00+08:00,2.3531494386929412,2.282554955532153,2.4943384050145174,2.0,Breakout,485,2025-07-28 00:00:00+08:00,Target,2.4943384050145174,2.0
5E2.SI,2025-07-21 00:00:00+08:00,2025-07-22 00:00:00+08:00,2.376469991463657,2.305175891719747,2.519058190951477,2.0,Breakout,487,2025-07-30 00:00:00+08:00,Stop,2.305175891719747,-1.0
U11.SI,2025-07-22 00:00:00+08:00,2025-07-23 00:00:00+08:00,34.81422943908697,33.76980255591436,36.903083205432196,2.0,Breakout,487,2025-07-30 00:00:00+08:00,Stop,33.76980255591436,-1.0
C6L.SI,2025-07-22 00:00:00+08:00,2025-07-23 00:00:00+08:00,7.0648584600790665,6.852912706276694,7.488749967683812,2.0,Breakout,486,2025-07-29 00:00:00+08:00,Stop,6.852912706276694,-1.0
9CI.SI,2025-07-23 00:00:00+08:00,2025-07-24 00:00:00+08:00,2.8384899234771725,2.753335225772857,3.0087993188858033,2.0,Breakout,489,2025-08-01 00:00:00+08:00,Stop,2.753335225772857,-1.0
N2IU.SI,2025-07-23 00:00:00+08:00,2025-07-24 00:00:00+08:00,1.2030815913824233,1.1669891436409505,1.275266486865369,2.0,Breakout,496,2025-08-12 00:00:00+08:00,Target,1.275266486865369,2.0
G13.SI,2025-07-25 00:00:00+08:00,2025-07-28 00:00:00+08:00,0.7094194293022156,0.6881368464231491,0.7519845950603485,2.0,Pullback,494,2025-08-08 00:00:00+08:00,Stop,0.6881368464231491,-1.0
AJBU.SI,2025-07-25 00:00:00+08:00,2025-07-28 00:00:00+08:00,2.1621479988098145,2.09728355884552,2.291876878738403,2.0,Pullback,520,2025-09-15 00:00:00+08:00,Target,2.291876878738403,2.0
S63.SI,2025-07-25 00:00:00+08:00,2025-07-28 00:00:00+08:00,8.717412321427666,8.455889951784837,9.240457060713325,2.0,Breakout,486,2025-07-29 00:00:00+08:00,Stop,8.455889951784837,-1.0
C09.SI,2025-07-28 00:00:00+08:00,2025-07-29 00:00:00+08:00,6.184746045307358,5.999203663948138,6.555830808025799,2.0,Breakout,488,2025-07-31 00:00:00+08:00,Stop,5.999203663948138,-1.0
BS6.SI,2025-07-29 00:00:00+08:00,2025-07-30 00:00:00+08:00,2.412870407104492,2.3404842948913576,2.5576426315307614,2.0,Trend-continuation,493,2025-08-07 00:00:00+08:00,Target,2.5576426315307614,2.0
S63.SI,2025-07-30 00:00:00+08:00,2025-07-31 00:00:00+08:00,8.487180709838867,8.2325652885437,8.996411552429201,2.0,Pullback,498,2025-08-14 00:00:00+08:00,Stop,8.2325652885437,-1.0
C09.SI,2025-08-01 00:00:00+08:00,2025-08-04 00:00:00+08:00,5.868963241577148,5.692894344329834,6.221101036071778,2.0,Pullback,497,2025-08-13 00:00:00+08:00,Target,6.221101036071778,2.0
C38U.SI,2025-08-06 00:00:00+08:00,2025-08-07 00:00:00+08:00,2.0941519104991557,2.031327353184181,2.219801025129105,2.0,Breakout,516,2025-09-09 00:00:00+08:00,Target,2.219801025129105,2.0
BN4.SI,2025-08-06 00:00:00+08:00,2025-08-07 00:00:00+08:00,8.236823081970215,7.989718389511109,8.731032466888427,2.0,Pullback,526,2025-09-23 00:00:00+08:00,Target,8.731032466888427,2.0
S68.SI,2025-08-07 00:00:00+08:00,2025-08-08 00:00:00+08:00,16.14726142146016,15.662843578816355,17.116097106747773,2.0,Breakout,495,2025-08-11 00:00:00+08:00,Stop,15.662843578816355,-1.0
V03.SI,2025-08-08 00:00:00+08:00,2025-08-11 00:00:00+08:00,12.568327049785134,12.19127723829158,13.322426672772243,2.0,Breakout,516,2025-09-09 00:00:00+08:00,Target,13.322426672772243,2.0
BS6.SI,2025-08-08 00:00:00+08:00,2025-08-11 00:00:00+08:00,2.7931694028131626,2.7093743207287675,2.960759566981953,2.0,Breakout,498,2025-08-14 00:00:00+08:00,Stop,2.7093743207287675,-1.0
D05.SI,2025-08-08 00:00:00+08:00,2025-08-11 00:00:00+08:00,47.81252822718054,46.37815238036512,50.681279920811384,2.0,Breakout,535,2025-10-06 00:00:00+08:00,Timeout,50.48123550415039,1.8605355652738231
N2IU.SI,2025-08-13 00:00:00+08:00,2025-08-14 00:00:00+08:00,1.2974478744057112,1.2585244381735399,1.3752947468700538,2.0,Breakout,499,2025-08-15 00:00:00+08:00,Stop,1.2585244381735399,-1.0
C09.SI,2025-08-14 00:00:00+08:00,2025-08-15 00:00:00+08:00,6.6656744486177795,6.465704215159246,7.065614915534847,2.0,Breakout,500,2025-08-18 00:00:00+08:00,Stop,6.465704215159246,-1.0
U14.SI,2025-08-15 00:00:00+08:00,2025-08-18 00:00:00+08:00,7.10014009475708,6.887135891914368,7.526148500442504,2.0,Pullback,519,2025-09-12 00:00:00+08:00,Target,7.526148500442504,2.0
BS6.SI,2025-08-15 00:00:00+08:00,2025-08-18 00:00:00+08:00,2.8027350588140907,2.7186530070496677,2.9708991623429366,2.0,Breakout,501,2025-08-19 00:00:00+08:00,Stop,2.7186530070496677,-1.0
N2IU.SI,2025-08-18 00:00:00+08:00,2025-08-19 00:00:00+08:00,1.2974478783191434,1.2585244419695691,1.375294751018292,2.0,Breakout,533,2025-10-02 00:00:00+08:00,Target,1.375294751018292,2.0
Z74.SI,2025-08-20 00:00:00+08:00,2025-08-21 00:00:00+08:00,4.058023444058794,3.9362827407370298,4.3015048507023215,2.0,Breakout,504,2025-08-22 00:00:00+08:00,Stop,3.9362827407370298,-1.0
M44U.SI,2025-08-22 00:00:00+08:00,2025-08-25 00:00:00+08:00,1.138436754420327,1.1042836517877173,1.2067429596855468,2.0,Breakout,520,2025-09-15 00:00:00+08:00,Target,1.2067429596855468,2.0
S68.SI,2025-08-25 00:00:00+08:00,2025-08-26 00:00:00+08:00,16.597978347484556,16.100038997060018,17.593857048333632,2.0,Breakout,507,2025-08-27 00:00:00+08:00,Stop,16.100038997060018,-1.0
Z74.SI,2025-08-25 00:00:00+08:00,2025-08-26 00:00:00+08:00,4.125496478250713,4.001731583903191,4.3730262669457565,2.0,Breakout,530,2025-09-29 00:00:00+08:00,Stop,4.001731583903191,-1.0
C09.SI,2025-08-25 00:00:00+08:00,2025-08-26 00:00:00+08:00,6.783168192767674,6.579673146984644,7.190158284333734,2.0,Breakout,507,2025-08-27 00:00:00+08:00,Stop,6.579673146984644,-1.0
H78.SI,2025-08-26 00:00:00+08:00,2025-08-27 00:00:00+08:00,6.015318870544434,5.8348593044281,6.3762380027771,2.0,Pullback,520,2025-09-15 00:00:00+08:00,Target,6.3762380027771,2.0
G13.SI,2025-08-26 00:00:00+08:00,2025-08-27 00:00:00+08:00,0.7305223175830248,0.708606648055534,0.7743536566380064,2.0,Breakout,508,2025-08-28 00:00:00+08:00,Stop,0.708606648055534,-1.0
U11.SI,2025-09-01 00:00:00+08:00,2025-09-02 00:00:00+08:00,33.834320068359375,33.18144374044321,35.14007272419171,2.0,Pullback,524,2025-09-19 00:00:00+08:00,Stop,33.18144374044321,-1.0
ME8U.SI,2025-09-01 00:00:00+08:00,2025-09-02 00:00:00+08:00,1.9791485078125877,1.9197740525782099,2.0978974182813435,2.0000000000000036,Breakout,551,2025-10-29 00:00:00+08:00,Timeout,2.085984945297241,1.7993670352497868
BS6.SI,2025-09-02 00:00:00+08:00,2025-09-03 00:00:00+08:00,2.9844821796066867,2.894947714218486,3.1635511103830884,2.0,Breakout,524,2025-09-19 00:00:00+08:00,Target,3.1635511103830884,2.0
9CI.SI,2025-09-02 00:00:00+08:00,2025-09-03 00:00:00+08:00,2.759999990463257,2.677199990749359,2.9255999898910527,2.0,Pullback,526,2025-09-23 00:00:00+08:00,Stop,2.677199990749359,-1.0
A17U.SI,2025-09-03 00:00:00+08:00,2025-09-04 00:00:00+08:00,2.606428861618042,2.5282359957695006,2.7628145933151247,2.0,Pullback,553,2025-10-31 00:00:00+08:00,Timeout,2.663090229034424,0.7246360240349066
5E2.SI,2025-09-03 00:00:00+08:00,2025-09-04 00:00:00+08:00,2.3397445678710938,2.269552230834961,2.4801292419433594,2.0,Pullback,539,2025-10-10 00:00:00+08:00,Stop,2.269552230834961,-1.0
G13.SI,2025-09-03 00:00:00+08:00,2025-09-04 00:00:00+08:00,0.7305223175830248,0.708606648055534,0.7743536566380064,2.0,Breakout,532,2025-10-01 00:00:00+08:00,Stop,0.708606648055534,-1.0
F34.SI,2025-09-08 00:00:00+08:00,2025-09-09 00:00:00+08:00,2.8447425365448,2.767857551574707,2.9985125064849854,2.0,Pullback,529,2025-09-26 00:00:00+08:00,Stop,2.767857551574707,-1.0
V03.SI,2025-09-10 00:00:00+08:00,2025-09-11 00:00:00+08:00,13.397497616772009,12.99557268826885,14.201347473778329,2.0,Breakout,538,2025-10-09 00:00:00+08:00,Target,14.201347473778329,2.0
C38U.SI,2025-09-11 00:00:00+08:00,2025-09-12 00:00:00+08:00,2.237306491091378,2.1701872963586366,2.371544880556861,2.0,Breakout,528,2025-09-25 00:00:00+08:00,Stop,2.1701872963586366,-1.0
S68.SI,2025-09-15 00:00:00+08:00,2025-09-16 00:00:00+08:00,16.70575387382507,16.204581257610318,17.708099106254576,2.0,Breakout,529,2025-09-26 00:00:00+08:00,Stop,16.204581257610318,-1.0
U14.SI,2025-09-15 00:00:00+08:00,2025-09-16 00:00:00+08:00,7.699384485990278,7.468402951410569,8.161347555149694,2.0,Breakout,524,2025-09-19 00:00:00+08:00,Stop,7.468402951410569,-1.0
AJBU.SI,2025-09-16 00:00:00+08:00,2025-09-17 00:00:00+08:00,2.2669641971588135,2.198955271244049,2.402982048988342,2.0,Pullback,562,2025-11-13 00:00:00+08:00,Timeout,2.2764892578125,0.1400560371387765
H78.SI,2025-09-16 00:00:00+08:00,2025-09-17 00:00:00+08:00,6.509426822303704,6.314144017634592,6.899992431641927,2.0,Breakout,524,2025-09-19 00:00:00+08:00,Target,6.899992431641927,2.0
